symbol,report_date,net_sales,pat,eps,market_type,net_sales_hi,pat_hi,eps_hi,all_hi,avail_date,source,eps_reported,split_factor,eps_adj,all_hi_pos
ADANIPORTS,2021-06-30,4671.1900000000005,1312.99,6.06,Large Cap,True,False,False,False,2021-08-29,historical,6.06,1.0,6.06,False
ADANIPORTS,2021-09-30,3922.85,1050.2,4.61,Large Cap,False,False,False,False,2021-11-29,historical,4.61,1.0,4.61,False
ADANIPORTS,2021-12-31,4071.980000000001,1535.28,7.25,Large Cap,False,False,False,False,2022-03-01,historical,7.25,1.0,7.25,False
ADANIPORTS,2022-03-31,4140.76,1111.63,5.1,Large Cap,False,False,False,False,2022-05-30,historical,5.1,1.0,5.1,False
ADANIPORTS,2022-06-30,5058.09,1177.46,5.36,Large Cap,True,False,False,False,2022-08-29,historical,5.36,1.0,5.36,False
ADANIPORTS,2022-09-30,5210.8,1737.81,7.77,Large Cap,True,True,True,True,2022-11-29,historical,7.77,1.0,7.77,True
ADANIPORTS,2022-12-31,4786.17,1336.51,6.09,Large Cap,False,False,False,False,2023-03-01,historical,6.09,1.0,6.09,False
ADANIPORTS,2023-03-31,5796.85,1140.97,5.36,Large Cap,True,False,False,False,2023-05-30,historical,5.36,1.0,5.36,False
ADANIPORTS,2023-06-30,6247.55,2119.38,9.79,Large Cap,True,True,True,True,2023-08-29,historical,9.79,1.0,9.79,True
ADANIPORTS,2023-09-30,6646.410000000001,1761.63,8.09,Large Cap,True,False,False,False,2023-11-29,historical,8.09,1.0,8.09,False
ADANIPORTS,2023-12-31,6920.1,2208.21,10.22,Large Cap,True,True,True,True,2024-02-29,historical,10.22,1.0,10.22,True
ADANIPORTS,2024-03-31,6896.5,2014.77,9.44,Large Cap,False,False,False,False,2024-05-30,historical,9.44,1.0,9.44,False
ADANIPORTS,2024-06-30,6956.32,3107.23,14.41,Large Cap,True,True,True,True,2024-08-29,historical,14.41,1.0,14.41,True
ADANIPORTS,2024-09-30,7067.02,2412.54,11.32,Large Cap,True,False,False,False,2024-11-29,historical,11.32,1.0,11.32,False
ADANIPORTS,2024-12-31,7963.55,2518.3900000000003,11.67,Large Cap,True,False,False,False,2025-03-01,historical,11.67,1.0,11.67,False
ADANIPORTS,2025-03-31,8488.439999999999,3023.1,13.95,Large Cap,True,False,False,False,2025-05-30,historical,13.95,1.0,13.95,False
ADANIPORTS,2025-06-30,9126.14,3310.6,15.34,Large Cap,True,True,True,True,2025-08-29,historical,15.34,1.0,15.34,True
ADANIPORTS,2025-09-30,9167.46,3120.2,14.39,Large Cap,True,False,False,False,2025-11-29,historical,14.39,1.0,14.39,False
ADANIPORTS,2025-12-31,9704.59,3042.93,14.04,Large Cap,True,False,False,False,2026-03-01,historical,14.04,1.0,14.04,False
ADANIPORTS,2026-03-31,10737.58,3308.3,14.45,Large Cap,True,False,False,False,2026-05-30,historical,14.45,1.0,14.45,False
ADANIPORTS,2026-06-30,10821.0,3650.0,15.71,Large Cap,True,True,True,True,2026-08-11,live_scrape,15.71,1.0,15.71,True
ADANIPOWER,2010-03-31,201.27,98.31,0.094,Large Cap,False,False,False,False,2010-05-30,historical,0.47,5.0,0.094,False
ADANIPOWER,2010-06-30,353.14,114.48,0.10600000000000001,Large Cap,False,False,False,False,2010-08-29,historical,0.53,5.0,0.10600000000000001,False
ADANIPOWER,2010-09-30,395.17,125.84,0.11599999999999999,Large Cap,False,False,False,False,2010-11-29,historical,0.58,5.0,0.11599999999999999,False
ADANIPOWER,2010-12-31,502.6,109.11,0.1,Large Cap,False,False,False,False,2011-03-01,historical,0.5,5.0,0.1,False
ADANIPOWER,2011-03-31,855.57,174.32,0.16,Large Cap,False,False,False,False,2011-05-30,historical,0.8,5.0,0.16,False
ADANIPOWER,2011-06-30,855.28,181.45,0.16599999999999998,Large Cap,False,False,False,False,2011-08-29,historical,0.83,5.0,0.16599999999999998,False
ADANIPOWER,2011-09-30,1102.33,172.38,0.158,Large Cap,False,False,False,False,2011-11-29,historical,0.79,5.0,0.158,False
ADANIPOWER,2011-12-31,1079.31,-356.3,-0.32599999999999996,Large Cap,False,False,False,False,2012-02-29,historical,-1.63,5.0,-0.32599999999999996,False
ADANIPOWER,2012-03-31,1055.26,-292.06,-0.262,Large Cap,False,False,False,False,2012-05-30,historical,-1.31,5.0,-0.262,False
ADANIPOWER,2012-06-30,1503.15,-817.52,-0.742,Large Cap,True,False,False,False,2012-08-29,historical,-3.71,5.0,-0.742,False
ADANIPOWER,2012-09-30,1502.69,-272.96,-0.24,Large Cap,False,False,False,False,2012-11-29,historical,-1.2,5.0,-0.24,False
ADANIPOWER,2012-12-31,1884.38,-619.01,-0.518,Large Cap,True,False,False,False,2013-03-01,historical,-2.59,5.0,-0.518,False
ADANIPOWER,2013-03-31,1889.13,-585.52,-0.49000000000000005,Large Cap,True,False,False,False,2013-05-30,historical,-2.45,5.0,-0.49000000000000005,False
ADANIPOWER,2013-06-30,2536.73,-1198.29,-0.932,Large Cap,True,False,False,False,2013-08-29,historical,-4.66,5.0,-0.932,False
ADANIPOWER,2013-09-30,3044.55,-1071.91,-0.746,Large Cap,True,False,False,False,2013-11-29,historical,-3.73,5.0,-0.746,False
ADANIPOWER,2013-12-31,4190.31,-544.8199999999999,-0.38,Large Cap,True,False,False,False,2014-03-01,historical,-1.9,5.0,-0.38,False
ADANIPOWER,2014-03-31,5166.74,2528.55,1.7600000000000002,Large Cap,True,True,True,True,2014-05-30,historical,8.8,5.0,1.7600000000000002,True
ADANIPOWER,2014-06-30,5225.4,-303.29,-0.21200000000000002,Large Cap,True,False,False,False,2014-08-29,historical,-1.06,5.0,-0.21200000000000002,False
ADANIPOWER,2014-09-30,4147.93,-798.71,-0.5559999999999999,Large Cap,False,False,False,False,2014-11-29,historical,-2.78,5.0,-0.5559999999999999,False
ADANIPOWER,2014-12-31,5504.05,-428.68,-0.298,Large Cap,True,False,False,False,2015-03-01,historical,-1.49,5.0,-0.298,False
ADANIPOWER,2015-03-31,4667.56,715.05,0.49800000000000005,Large Cap,False,False,False,False,2015-05-30,historical,2.49,5.0,0.49800000000000005,False
ADANIPOWER,2015-06-30,5945.46,-417.58,-0.29,Large Cap,True,False,False,False,2015-08-29,historical,-1.45,5.0,-0.29,False
ADANIPOWER,2015-09-30,5750.63,-404.74,-0.27599999999999997,Large Cap,False,False,False,False,2015-11-29,historical,-1.38,5.0,-0.27599999999999997,False
ADANIPOWER,2015-12-31,6191.09,109.49,0.074,Large Cap,True,False,False,False,2016-02-29,historical,0.37,5.0,0.074,False
ADANIPOWER,2016-03-31,7644.99,1012.19,0.64,Large Cap,True,False,False,False,2016-05-30,historical,3.2,5.0,0.64,False
ADANIPOWER,2016-06-30,5386.05,-232.63,-0.13999999999999999,Large Cap,False,False,False,False,2016-08-29,historical,-0.7,5.0,-0.13999999999999999,False
ADANIPOWER,2016-09-30,5576.49,-313.05,-0.184,Large Cap,False,False,False,False,2016-11-29,historical,-0.92,5.0,-0.184,False
ADANIPOWER,2016-12-31,5431.5,-667.89,-0.384,Large Cap,False,False,False,False,2017-03-01,historical,-1.92,5.0,-0.384,False
ADANIPOWER,2017-03-31,6352.2300000000005,-4960.530000000001,-2.714,Large Cap,False,False,False,False,2017-05-30,historical,-13.57,5.0,-2.714,False
ADANIPOWER,2017-06-30,5543.36,-452.84,-0.23399999999999999,Large Cap,False,False,False,False,2017-08-29,historical,-1.17,5.0,-0.23399999999999999,False
ADANIPOWER,2017-09-30,6159.05,316.88,0.16399999999999998,Large Cap,False,False,False,False,2017-11-29,historical,0.82,5.0,0.16399999999999998,False
ADANIPOWER,2017-12-31,4844.46,-1313.74,-0.6639999999999999,Large Cap,False,False,False,False,2018-03-01,historical,-3.32,5.0,-0.6639999999999999,False
ADANIPOWER,2018-03-31,3981.21,-653.25,-0.33799999999999997,Large Cap,False,False,False,False,2018-05-30,historical,-1.69,5.0,-0.33799999999999997,False
ADANIPOWER,2018-06-30,3829.68,-825.15,-0.42800000000000005,Large Cap,False,False,False,False,2018-08-29,historical,-2.14,5.0,-0.42800000000000005,False
ADANIPOWER,2018-09-30,7104.219999999999,386.89,0.2,Large Cap,True,True,True,True,2018-11-29,historical,1.0,5.0,0.2,True
ADANIPOWER,2018-12-31,6305.04,-1180.78,-0.6799999999999999,Large Cap,False,False,False,False,2019-03-01,historical,-3.4,5.0,-0.6799999999999999,False
ADANIPOWER,2019-03-31,6721.719999999999,634.64,0.264,Large Cap,False,True,True,False,2019-05-30,historical,1.32,5.0,0.264,False
ADANIPOWER,2019-06-30,7804.780000000001,-263.39,-0.24,Large Cap,True,False,False,False,2019-08-29,historical,-1.2,5.0,-0.24,False
ADANIPOWER,2019-09-30,5915.6900000000005,3.88,-0.10200000000000001,Large Cap,False,False,False,False,2019-11-29,historical,-0.51,5.0,-0.10200000000000001,False
ADANIPOWER,2019-12-31,6574.82,-702.4,-0.48,Large Cap,False,False,False,False,2020-02-29,historical,-2.4,5.0,-0.48,False
ADANIPOWER,2020-03-31,6172.43,-1312.86,-0.796,Large Cap,False,False,False,False,2020-05-30,historical,-3.98,5.0,-0.796,False
ADANIPOWER,2020-06-30,5203.83,-682.46,-0.476,Large Cap,False,False,False,False,2020-08-29,historical,-2.38,5.0,-0.476,False
ADANIPOWER,2020-09-30,7749.210000000001,2228.05,0.9800000000000001,Large Cap,False,True,True,False,2020-11-29,historical,4.9,5.0,0.9800000000000001,False
ADANIPOWER,2020-12-31,6894.839999999999,-288.74,-0.32599999999999996,Large Cap,False,False,False,False,2021-03-01,historical,-1.63,5.0,-0.32599999999999996,False
ADANIPOWER,2021-03-31,6373.6,13.13,,Large Cap,False,False,False,False,2021-05-30,historical,,5.0,,False
ADANIPOWER,2021-06-30,6568.860000000001,278.22,,Large Cap,False,False,False,False,2021-08-29,historical,,5.0,,False
ADANIPOWER,2021-09-30,5183.66,-230.6,-0.3,Large Cap,False,False,False,False,2021-11-29,historical,-1.5,5.0,-0.3,False
ADANIPOWER,2021-12-31,5360.88,218.49,,Large Cap,False,False,False,False,2022-03-01,historical,,5.0,,False
ADANIPOWER,2022-03-31,10597.78,4645.469999999999,2.33,Large Cap,True,True,False,False,2022-05-30,historical,11.65,5.0,2.33,False
ADANIPOWER,2022-06-30,13723.06,4779.86,2.316,Large Cap,True,True,False,False,2022-08-29,historical,11.58,5.0,2.316,False
ADANIPOWER,2022-09-30,7043.77,695.53,0.198,Large Cap,False,False,False,False,2022-11-29,historical,0.99,5.0,0.198,False
ADANIPOWER,2022-12-31,7764.410000000001,8.77,,Large Cap,False,False,False,False,2023-03-01,historical,,5.0,,False
ADANIPOWER,2023-03-31,10242.06,5242.4800000000005,2.5620000000000003,Large Cap,False,True,False,False,2023-05-30,historical,12.81,5.0,2.5620000000000003,False
ADANIPOWER,2023-06-30,11005.54,8759.42,4.38,Large Cap,False,True,False,False,2023-08-29,historical,21.9,5.0,4.38,False
ADANIPOWER,2023-09-30,12990.58,6594.17,3.2960000000000003,Large Cap,False,False,False,False,2023-11-29,historical,16.48,5.0,3.2960000000000003,False
ADANIPOWER,2023-12-31,12991.44,2737.96,1.322,Large Cap,False,False,False,False,2024-02-29,historical,6.61,5.0,1.322,False
ADANIPOWER,2024-03-31,13363.69,2737.24,1.326,Large Cap,False,False,False,False,2024-05-30,historical,6.63,5.0,1.326,False
ADANIPOWER,2024-06-30,14955.63,3912.79,1.9440000000000002,Large Cap,True,False,False,False,2024-08-29,historical,9.72,5.0,1.9440000000000002,False
ADANIPOWER,2024-09-30,13338.88,3297.5199999999995,0.33199999999999996,Large Cap,False,False,False,False,2024-11-29,historical,1.66,5.0,0.33199999999999996,False
ADANIPOWER,2024-12-31,13671.179999999998,2940.07,0.306,Large Cap,False,False,False,False,2025-03-01,historical,1.53,5.0,0.306,False
ADANIPOWER,2025-03-31,14237.4,2599.23,0.264,Large Cap,False,False,False,False,2025-05-30,historical,1.32,5.0,0.264,False
ADANIPOWER,2025-06-30,14109.15,3305.13,0.344,Large Cap,False,False,False,False,2025-08-29,historical,1.72,5.0,0.344,False
ADANIPOWER,2025-09-30,13456.84,2906.46,1.53,Large Cap,False,False,False,False,2025-11-29,historical,1.53,1.0,1.53,False
ADANIPOWER,2025-12-31,12451.44,2488.09,1.29,Large Cap,False,False,False,False,2026-03-01,historical,1.29,1.0,1.29,False
ADANIPOWER,2026-03-31,14223.09,4271.4,2.08,Large Cap,False,True,False,False,2026-05-30,historical,2.08,1.0,2.08,False
ADANIPOWER,2026-06-30,18902.0,4867.0,2.49,Large Cap,True,True,True,True,2026-08-11,live_scrape,2.49,1.0,2.49,True
ADVENZYMES,2015-06-30,68.38,18.77,,Micro Cap,False,False,False,False,2015-08-29,historical,,5.0,,False
ADVENZYMES,2015-09-30,70.47,14.73,1.33,Micro Cap,False,False,False,False,2015-11-29,historical,6.65,5.0,1.33,False
ADVENZYMES,2015-12-31,74.45,20.52,1.83,Micro Cap,False,False,False,False,2016-02-29,historical,9.15,5.0,1.83,False
ADVENZYMES,2016-03-31,80.46000000000001,22.73,0.62,Micro Cap,False,False,False,False,2016-05-30,historical,3.1,5.0,0.62,False
ADVENZYMES,2016-06-30,94.11,27.78,0.51,Micro Cap,True,True,False,False,2016-08-29,historical,2.55,5.0,0.51,False
ADVENZYMES,2016-09-30,89.97999999999999,29.1,0.518,Micro Cap,False,True,False,False,2016-11-29,historical,2.59,5.0,0.518,False
ADVENZYMES,2016-12-31,59.17,14.28,0.248,Micro Cap,False,False,False,False,2017-03-01,historical,1.24,5.0,0.248,False
ADVENZYMES,2017-03-31,85.42,21.79,0.39,Micro Cap,False,False,False,False,2017-05-30,historical,1.95,5.0,0.39,False
ADVENZYMES,2017-06-30,75.47999999999999,16.27,1.41,Micro Cap,False,False,False,False,2017-08-29,historical,1.41,1.0,1.41,False
ADVENZYMES,2017-09-30,98.58,22.44,1.96,Micro Cap,True,False,False,False,2017-11-29,historical,1.96,1.0,1.96,False
ADVENZYMES,2017-12-31,108.18,26.51,2.26,Micro Cap,True,True,True,True,2018-03-01,historical,2.26,1.0,2.26,True
ADVENZYMES,2018-03-31,108.63,28.34,2.43,Micro Cap,True,True,True,True,2018-05-30,historical,2.43,1.0,2.43,True
ADVENZYMES,2018-06-30,104.28,31.24,2.66,Micro Cap,False,True,True,False,2018-08-29,historical,2.66,1.0,2.66,False
ADVENZYMES,2018-09-30,103.15,25.860000000000003,2.21,Micro Cap,False,False,False,False,2018-11-29,historical,2.21,1.0,2.21,False
ADVENZYMES,2018-12-31,101.74,25.35,2.19,Micro Cap,False,False,False,False,2019-03-01,historical,2.19,1.0,2.19,False
ADVENZYMES,2019-03-31,110.42,33.46,2.88,Micro Cap,True,True,True,True,2019-05-30,historical,2.88,1.0,2.88,True
ADVENZYMES,2019-06-30,110.34,33.97,2.99,Micro Cap,False,True,True,False,2019-08-29,historical,2.99,1.0,2.99,False
ADVENZYMES,2019-09-30,111.44,31.84,2.77,Micro Cap,True,False,False,False,2019-11-29,historical,2.77,1.0,2.77,False
ADVENZYMES,2019-12-31,111.94,34.56,3.01,Micro Cap,True,True,True,True,2020-02-29,historical,3.01,1.0,3.01,True
ADVENZYMES,2020-03-31,110.26,32.68,2.8,Micro Cap,False,False,False,False,2020-05-30,historical,2.8,1.0,2.8,False
ADVENZYMES,2020-06-30,110.5,34.81,3.06,Micro Cap,False,True,True,False,2020-08-29,historical,3.06,1.0,3.06,False
ADVENZYMES,2020-09-30,120.39,38.56,3.33,Micro Cap,True,True,True,True,2020-11-29,historical,3.33,1.0,3.33,True
ADVENZYMES,2020-12-31,137.74,44.31,3.85,Micro Cap,True,True,True,True,2021-03-01,historical,3.85,1.0,3.85,True
ADVENZYMES,2021-03-31,133.22,33.62,2.81,Micro Cap,False,False,False,False,2021-05-30,historical,2.81,1.0,2.81,False
ADVENZYMES,2021-06-30,137.01,39.72,3.39,Micro Cap,False,False,False,False,2021-08-29,historical,3.39,1.0,3.39,False
ADVENZYMES,2021-09-30,127.08,30.27,2.65,Micro Cap,False,False,False,False,2021-11-29,historical,2.65,1.0,2.65,False
ADVENZYMES,2021-12-31,133.56,28.55,2.45,Micro Cap,False,False,False,False,2022-03-01,historical,2.45,1.0,2.45,False
ADVENZYMES,2022-03-31,131.73,25.25,2.18,Micro Cap,False,False,False,False,2022-05-30,historical,2.18,1.0,2.18,False
ADVENZYMES,2022-06-30,121.12,17.580000000000002,1.6,Micro Cap,False,False,False,False,2022-08-29,historical,1.6,1.0,1.6,False
ADVENZYMES,2022-09-30,138.69,26.26,2.34,Micro Cap,True,False,False,False,2022-11-29,historical,2.34,1.0,2.34,False
ADVENZYMES,2022-12-31,142.11,27.910000000000004,2.63,Micro Cap,True,False,True,False,2023-03-01,historical,2.63,1.0,2.63,False
ADVENZYMES,2023-03-31,138.70999999999998,32.11,2.87,Micro Cap,False,True,True,False,2023-05-30,historical,2.87,1.0,2.87,False
ADVENZYMES,2023-06-30,147.28,29.380000000000003,2.58,Micro Cap,True,False,False,False,2023-08-29,historical,2.58,1.0,2.58,False
ADVENZYMES,2023-09-30,157.84,35.2,3.08,Micro Cap,True,True,True,True,2023-11-29,historical,3.08,1.0,3.08,True
ADVENZYMES,2023-12-31,160.94,42.5,3.74,Micro Cap,True,True,True,True,2024-02-29,historical,3.74,1.0,3.74,True
ADVENZYMES,2024-03-31,157.82,29.87,2.53,Micro Cap,False,False,False,False,2024-05-30,historical,2.53,1.0,2.53,False
ADVENZYMES,2024-06-30,154.52,34.97,3.05,Micro Cap,False,False,False,False,2024-08-29,historical,3.05,1.0,3.05,False
ADVENZYMES,2024-09-30,146.1,33.39,2.93,Micro Cap,False,False,False,False,2024-11-29,historical,2.93,1.0,2.93,False
ADVENZYMES,2024-12-31,169.11,38.88,3.36,Micro Cap,True,False,False,False,2025-03-01,historical,3.36,1.0,3.36,False
ADVENZYMES,2025-03-31,167.18,26.73,2.37,Micro Cap,False,False,False,False,2025-05-30,historical,2.37,1.0,2.37,False
ADVENZYMES,2025-06-30,185.91,40.44,3.57,Micro Cap,True,True,True,True,2025-08-29,historical,3.57,1.0,3.57,True
ADVENZYMES,2025-09-30,184.53,44.74,3.87,Micro Cap,False,True,True,False,2025-11-29,historical,3.87,1.0,3.87,False
ADVENZYMES,2025-12-31,171.95,43.18,3.79,Micro Cap,False,False,False,False,2026-03-01,historical,3.79,1.0,3.79,False
ADVENZYMES,2026-03-31,203.37,45.25,3.84,Micro Cap,True,True,False,False,2026-05-30,historical,3.84,1.0,3.84,False
ADVENZYMES,2026-06-30,190.0,39.0,3.31,Micro Cap,False,False,False,False,2026-08-11,live_scrape,3.31,1.0,3.31,False
AEGISLOG,2010-03-31,80.97999999999999,11.4,,Small Cap,False,False,False,False,2010-05-30,historical,,1.0,,False
AEGISLOG,2010-06-30,115.13,8.67,2.77,Small Cap,False,False,False,False,2010-08-29,historical,2.77,1.0,2.77,False
AEGISLOG,2010-09-30,273.27,9.42,3.01,Small Cap,False,False,False,False,2010-11-29,historical,3.01,1.0,3.01,False
AEGISLOG,2010-12-31,731.4399999999999,12.15,3.88,Small Cap,False,False,False,False,2011-03-01,historical,3.88,1.0,3.88,False
AEGISLOG,2011-03-31,693.03,16.84,,Small Cap,False,False,False,False,2011-05-30,historical,,1.0,,False
AEGISLOG,2011-06-30,830.1200000000001,16.61,4.83,Small Cap,False,False,False,False,2011-08-29,historical,4.83,1.0,4.83,False
AEGISLOG,2011-09-30,998.04,-18.48,-5.78,Small Cap,False,False,False,False,2011-11-29,historical,-5.78,1.0,-5.78,False
AEGISLOG,2011-12-31,1102.5700000000002,-57.220000000000006,-17.25,Small Cap,False,False,False,False,2012-02-29,historical,-17.25,1.0,-17.25,False
AEGISLOG,2012-03-31,1533.22,81.47,24.1,Small Cap,True,True,False,False,2012-05-30,historical,24.1,1.0,24.1,False
AEGISLOG,2012-06-30,1484.26,5.21,1.44,Small Cap,False,False,False,False,2012-08-29,historical,1.44,1.0,1.44,False
AEGISLOG,2012-09-30,882.72,37.62,11.07,Small Cap,False,False,False,False,2012-11-29,historical,11.07,1.0,11.07,False
AEGISLOG,2012-12-31,869.57,-7.090000000000001,-2.42,Small Cap,False,False,False,False,2013-03-01,historical,-2.42,1.0,-2.42,False
AEGISLOG,2013-03-31,745.0899999999999,-0.5900000000000001,-0.03,Small Cap,False,False,False,False,2013-05-30,historical,-0.03,1.0,-0.03,False
AEGISLOG,2013-06-30,806.46,15.77,4.28,Small Cap,False,False,False,False,2013-08-29,historical,4.28,1.0,4.28,False
AEGISLOG,2013-09-30,1562.9,22.44,6.19,Small Cap,True,False,False,False,2013-11-29,historical,6.19,1.0,6.19,False
AEGISLOG,2013-12-31,1561.61,16.669999999999998,4.34,Small Cap,False,False,False,False,2014-03-01,historical,4.34,1.0,4.34,False
AEGISLOG,2014-03-31,1099.9,13.8,3.47,Small Cap,False,False,False,False,2014-05-30,historical,3.47,1.0,3.47,False
AEGISLOG,2014-06-30,949.42,18.84,5.17,Small Cap,False,False,False,False,2014-08-29,historical,5.17,1.0,5.17,False
AEGISLOG,2014-09-30,1488.97,27.19,0.77,Small Cap,False,False,False,False,2014-11-29,historical,0.77,1.0,0.77,False
AEGISLOG,2014-12-31,954.68,42.46,11.69,Small Cap,False,True,True,False,2015-03-01,historical,11.69,1.0,11.69,False
AEGISLOG,2015-03-31,520.25,23.82,0.64,Small Cap,False,False,False,False,2015-05-30,historical,0.64,1.0,0.64,False
AEGISLOG,2015-06-30,751.38,29.27,0.76,Small Cap,False,False,False,False,2015-08-29,historical,0.76,1.0,0.76,False
AEGISLOG,2015-09-30,496.04,30.1,0.8,Small Cap,False,False,False,False,2015-11-29,historical,0.8,1.0,0.8,False
AEGISLOG,2015-12-31,528.83,32.81,0.9,Small Cap,False,False,False,False,2016-02-29,historical,0.9,1.0,0.9,False
AEGISLOG,2016-03-31,436.97,33.96,0.94,Small Cap,False,False,False,False,2016-05-30,historical,0.94,1.0,0.94,False
AEGISLOG,2016-06-30,739.29,31.72,0.82,Small Cap,False,False,False,False,2016-08-29,historical,0.82,1.0,0.82,False
AEGISLOG,2016-09-30,675.95,27.53,0.74,Small Cap,False,False,False,False,2016-11-29,historical,0.74,1.0,0.74,False
AEGISLOG,2016-12-31,1247.55,41.43,1.1,Small Cap,True,False,False,False,2017-03-01,historical,1.1,1.0,1.1,False
AEGISLOG,2017-03-31,1267.5,32.33,0.97,Small Cap,True,False,False,False,2017-05-30,historical,0.97,1.0,0.97,False
AEGISLOG,2017-06-30,856.03,46.83,1.32,Small Cap,False,True,True,False,2017-08-29,historical,1.32,1.0,1.32,False
AEGISLOG,2017-09-30,1240.9299999999998,55.96,1.56,Small Cap,False,True,True,False,2017-11-29,historical,1.56,1.0,1.56,False
AEGISLOG,2017-12-31,1442.08,56.44,1.6,Small Cap,True,True,True,True,2018-03-01,historical,1.6,1.0,1.6,True
AEGISLOG,2018-03-31,1251.92,54.58,1.62,Small Cap,False,False,True,False,2018-05-30,historical,1.62,1.0,1.62,False
AEGISLOG,2018-06-30,1016.85,59.17,1.55,Small Cap,False,True,False,False,2018-08-29,historical,1.55,1.0,1.55,False
AEGISLOG,2018-09-30,1425.87,57.52,1.46,Small Cap,False,False,False,False,2018-11-29,historical,1.46,1.0,1.46,False
AEGISLOG,2018-12-31,1320.46,65.21000000000001,1.77,Small Cap,False,True,True,False,2019-03-01,historical,1.77,1.0,1.77,False
