symbol,quarter_label,net_sales_cr,pat_cr,diluted_eps,source_url,pulled_at
MEDPLUS,Sep 2023,99,-0,-0.01,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEDPLUS,Dec 2023,148,3,0.27,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEDPLUS,Mar 2024,148,10,0.82,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEDPLUS,Jun 2024,178,9,0.77,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEDPLUS,Sep 2024,156,8,0.65,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEDPLUS,Dec 2024,177,9,0.78,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEDPLUS,Mar 2025,202,14,1.17,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEDPLUS,Jun 2025,184,14,1.13,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEDPLUS,Sep 2025,206,16,1.30,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEDPLUS,Dec 2025,223,17,1.38,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEDPLUS,Mar 2026,248,17,1.39,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEDPLUS,Jun 2026,223,17,1.45,https://www.screener.in/company/MEDPLUS/,2026-08-16T07:14:15
MEESHO,Dec 2024,2678,-30,-3.51,https://www.screener.in/company/MEESHO/,2026-08-16T07:14:15
MEESHO,Mar 2025,2399,-1384,-158.90,https://www.screener.in/company/MEESHO/,2026-08-16T07:14:15
MEESHO,Jun 2025,2504,-289,-1.49,https://www.screener.in/company/MEESHO/,2026-08-16T07:14:15
MEESHO,Sep 2025,1391,22,0.11,https://www.screener.in/company/MEESHO/,2026-08-16T07:14:15
MEESHO,Dec 2025,1579,734,1.63,https://www.screener.in/company/MEESHO/,2026-08-16T07:14:15
MEESHO,Mar 2026,1379,320,0.70,https://www.screener.in/company/MEESHO/,2026-08-16T07:14:15
MEESHO,Jun 2026,2093,354,0.77,https://www.screener.in/company/MEESHO/,2026-08-16T07:14:15
METROPOLIS,Jun 2023,256,26,1.28,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Sep 2023,285,31,1.53,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Dec 2023,269,27,1.30,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Mar 2024,292,32,1.55,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Jun 2024,286,31,1.53,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Sep 2024,322,42,2.06,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Dec 2024,297,27,1.34,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Mar 2025,312,24,1.15,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Jun 2025,324,36,1.72,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Sep 2025,356,47,2.25,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Dec 2025,335,32,1.55,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Mar 2026,352,43,2.09,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
METROPOLIS,Jun 2026,372,51,2.44,https://www.screener.in/company/METROPOLIS/,2026-08-16T07:14:15
MFSL,Jun 2023,5.08,-2.37,-0.07,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Sep 2023,6.32,-2.72,-0.08,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Dec 2023,5.52,-2.47,-0.07,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Mar 2024,4.51,-3.68,-0.11,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Jun 2024,3.72,-2.60,-0.08,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Sep 2024,3.69,-2.46,-0.07,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Dec 2024,4.32,-1.57,-0.05,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Mar 2025,3.74,-2.59,-0.08,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Jun 2025,2.99,-2.52,-0.07,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Sep 2025,2.87,-3.40,-0.10,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Dec 2025,2.93,1.65,0.05,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Mar 2026,17.00,10.17,0.29,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MFSL,Jun 2026,3.05,0.73,0.02,https://www.screener.in/company/MFSL/,2026-08-16T07:14:15
MGL,Jun 2023,1538,368,37.30,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Sep 2023,1571,338,34.27,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Dec 2023,1569,317,32.11,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Mar 2024,1567,265,26.83,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Jun 2024,1590,285,28.81,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Sep 2024,1786,287,29.03,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Dec 2024,1758,225,22.82,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Mar 2025,1963,242,24.53,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Jun 2025,2081,320,32.35,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Sep 2025,2049,193,19.58,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Dec 2025,2058,202,20.45,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Mar 2026,2051,132,13.36,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MGL,Jun 2026,2372,194,19.61,https://www.screener.in/company/MGL/,2026-08-16T07:14:15
MIDHANI,Jun 2023,188,19,0.99,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Sep 2023,227,14,0.74,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Dec 2023,252,12,0.67,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Mar 2024,406,46,2.48,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Jun 2024,163,5,0.27,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Sep 2024,262,24,1.26,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Dec 2024,238,25,1.35,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Mar 2025,411,56,3.00,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Jun 2025,170,13,0.68,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Sep 2025,210,13,0.68,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Dec 2025,276,27,1.47,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Mar 2026,553,78,4.15,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MIDHANI,Jun 2026,239,16,0.87,https://www.screener.in/company/MIDHANI/,2026-08-16T07:14:15
MINDACORP,Jun 2023,880,35,1.46,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Sep 2023,990,48,2.00,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Dec 2023,969,44,1.85,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Mar 2024,1005,62,2.57,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Jun 2024,967,52,2.16,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Sep 2024,1058,63,2.62,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Dec 2024,1037,58,2.42,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Mar 2025,1083,34,1.41,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Jun 2025,1135,42,1.75,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Sep 2025,1249,47,1.97,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Dec 2025,1263,79,3.32,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Mar 2026,1370,73,3.07,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MINDACORP,Jun 2026,1401,61,2.56,https://www.screener.in/company/MINDACORP/,2026-08-16T07:14:15
MMTC,Jun 2023,2,3,0.02,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Sep 2023,2,11,0.07,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Dec 2023,1,23,0.15,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Mar 2024,1,32,0.21,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Jun 2024,1,32,0.21,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Sep 2024,2,38,0.25,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Dec 2024,0,-1,-0.00,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Mar 2025,0,0,0.00,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Jun 2025,1,37,0.24,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Sep 2025,1,134,0.89,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Dec 2025,0,10,0.07,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Mar 2026,1,32,0.21,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MMTC,Jun 2026,1,94,0.62,https://www.screener.in/company/MMTC/,2026-08-16T07:14:15
MOIL,Jun 2023,380,87,4.25,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Sep 2023,348,62,3.02,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Dec 2023,306,54,2.66,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Mar 2024,416,91,4.48,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Jun 2024,493,152,7.49,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Sep 2024,292,50,2.46,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Dec 2024,367,64,3.13,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Mar 2025,433,116,5.68,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Jun 2025,348,52,2.53,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Sep 2025,348,70,3.46,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Dec 2025,348,53,2.60,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Mar 2026,444,93,4.55,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOIL,Jun 2026,371,88,4.31,https://www.screener.in/company/MOIL/,2026-08-16T07:14:15
MOTHERSON,Jun 2023,2107,180,0.18,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Sep 2023,2312,249,0.25,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Dec 2023,2203,120,0.12,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Mar 2024,2366,394,0.39,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Jun 2024,2483,168,0.17,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Sep 2024,2574,642,0.61,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Dec 2024,2409,122,0.12,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Mar 2025,2721,645,0.61,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Jun 2025,2742,355,0.34,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Sep 2025,2954,732,0.69,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Dec 2025,3134,227,0.21,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Mar 2026,3543,483,0.46,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTHERSON,Jun 2026,3616,348,0.33,https://www.screener.in/company/MOTHERSON/,2026-08-16T07:14:15
MOTILALOFS,Jun 2023,884,287,4.85,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Sep 2023,1067,308,5.19,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Dec 2023,1125,379,6.38,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Mar 2024,1485,516,8.67,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Jun 2024,1518,519,8.69,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Sep 2024,1781,591,9.88,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Dec 2024,1238,289,4.83,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Mar 2025,821,-8,-0.14,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Jun 2025,1505,532,8.88,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Sep 2025,1091,194,3.24,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Dec 2025,1221,245,4.08,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Mar 2026,941,-49,-0.81,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MOTILALOFS,Jun 2026,1776,665,11.04,https://www.screener.in/company/MOTILALOFS/,2026-08-16T07:14:15
MPHASIS,Jun 2023,2330,374,19.83,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Sep 2023,2285,372,19.74,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Dec 2023,2223,402,21.28,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Mar 2024,2255,298,15.78,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Jun 2024,2318,415,21.93,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Sep 2024,2355,372,19.67,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Dec 2024,2350,376,19.85,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Mar 2025,2248,369,19.42,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Jun 2025,2237,298,15.67,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Sep 2025,2367,393,20.66,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Dec 2025,2409,339,17.80,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Mar 2026,2454,372,19.49,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MPHASIS,Jun 2026,2701,459,24.06,https://www.screener.in/company/MPHASIS/,2026-08-16T07:14:15
MRF,Jun 2023,6323,581,1370.99,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Sep 2023,6088,572,1348.54,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Dec 2023,6048,508,1197.85,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Mar 2024,6215,380,894.93,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Jun 2024,7078,563,1326.42,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Sep 2024,6760,455,1073.85,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Dec 2024,6883,307,723.21,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Mar 2025,6944,498,1173.87,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Jun 2025,7560,484,1141.76,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Sep 2025,7250,512,1206.27,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Dec 2025,7934,679,1601.33,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Mar 2026,7908,680,1604.40,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRF,Jun 2026,8292,474,1118.51,https://www.screener.in/company/MRF/,2026-08-16T07:14:15
MRPL,Jun 2023,21173,1013,5.78,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Sep 2023,19353,1059,6.04,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Dec 2023,24667,387,2.21,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Mar 2024,25329,1137,6.49,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Jun 2024,23247,66,0.37,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Sep 2024,24968,-682,-3.89,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Dec 2024,21871,304,1.74,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Mar 2025,24596,363,2.07,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Jun 2025,17356,-272,-1.55,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Sep 2025,22649,639,3.64,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Dec 2025,24712,1445,8.25,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Mar 2026,23950,119,0.68,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MRPL,Jun 2026,38254,915,5.22,https://www.screener.in/company/MRPL/,2026-08-16T07:14:15
MSTCLTD,Jun 2023,82,45,6.33,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Sep 2023,81,69,9.73,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Dec 2023,71,39,5.59,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Mar 2024,82,20,2.77,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Jun 2024,69,40,5.75,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Sep 2024,72,43,6.11,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Dec 2024,81,252,35.86,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Mar 2025,89,67,9.53,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Jun 2025,77,44,6.30,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Sep 2025,85,49,6.98,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Dec 2025,88,52,7.44,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Mar 2026,119,76,10.77,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSTCLTD,Jun 2026,94,58,8.26,https://www.screener.in/company/MSTCLTD/,2026-08-16T07:14:15
MSUMI,Jun 2023,1859,123,0.19,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Sep 2023,2109,156,0.24,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Dec 2023,2115,168,0.25,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Mar 2024,2233,191,0.29,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Jun 2024,2185,149,0.22,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Sep 2024,2326,152,0.23,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Dec 2024,2300,140,0.21,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Mar 2025,2510,165,0.25,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Jun 2025,2494,143,0.22,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Sep 2025,2762,165,0.25,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Dec 2025,2887,149,0.23,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Mar 2026,3335,167,0.25,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MSUMI,Jun 2026,3407,145,0.22,https://www.screener.in/company/MSUMI/,2026-08-16T07:14:15
MTARTECH,Jun 2023,152,20,6.44,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Sep 2023,167,21,6.77,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Dec 2023,118,11,3.43,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Mar 2024,143,5,1.65,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Jun 2024,128,5,1.48,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Sep 2024,190,19,6.11,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Dec 2024,174,16,5.31,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Mar 2025,183,14,4.62,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Jun 2025,157,11,3.65,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Sep 2025,136,5,1.49,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Dec 2025,278,35,11.43,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Mar 2026,306,44,14.42,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MTARTECH,Jun 2026,361,50,16.42,https://www.screener.in/company/MTARTECH/,2026-08-16T07:14:15
MUTHOOTFIN,Jun 2023,2999,975,24.29,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Sep 2023,3060,991,24.69,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Dec 2023,3168,1027,25.59,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Mar 2024,3409,1056,26.31,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Jun 2024,3704,1079,26.87,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Sep 2024,4117,1251,31.16,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Dec 2024,4423,1363,33.95,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Mar 2025,4854,1508,37.56,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Jun 2025,5703,2046,50.97,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Sep 2025,6432,2345,58.41,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Dec 2025,7243,2656,66.17,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Mar 2026,8180,3086,76.87,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
MUTHOOTFIN,Jun 2026,7589,2550,63.53,https://www.screener.in/company/MUTHOOTFIN/,2026-08-16T07:14:15
NAM-INDIA,Jun 2023,329,222,3.57,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Sep 2023,368,235,3.76,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Dec 2023,392,265,4.21,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Mar 2024,432,325,5.16,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Jun 2024,466,317,5.01,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Sep 2024,527,344,5.43,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Dec 2024,545,296,4.67,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Mar 2025,526,296,4.66,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Jun 2025,564,385,6.06,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Sep 2025,612,338,5.32,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Dec 2025,659,391,6.14,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Mar 2026,693,383,6.00,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
NAM-INDIA,Jun 2026,721,486,7.61,https://www.screener.in/company/NAM-INDIA/,2026-08-16T07:14:15
